0
9.5327e+06
3.90594e+08
2.17501e+09
6.07832e+09
1.13261e+10
1.49264e+10
1.71905e+10
2.02967e+10
2.02735e+10
1.99484e+10
1.76846e+10
1.4334e+10
1.3384e+10
1.32527e+10
1.45768e+10
1.80386e+10
2.28612e+10
2.60518e+10
2.79211e+10
3.06468e+10
3.02559e+10
2.95697e+10
2.68768e+10
2.30537e+10
2.17639e+10
2.13262e+10
2.23568e+10
2.55359e+10
3.0086e+10
3.3014e+10
3.46304e+10
3.71123e+10
3.64865e+10
3.55735e+10
3.2658e+10
