mass_g,group,metabolic_loss_per_day,fmr_w_per_g,whole_body_fmr_w
0.01801804895482089,bird endotherm,2.692207298613716,0.21811864687842608,0.003930072457414772
0.01959915930435884,ectotherm,0.03691864372887484,0.0029910938206264342,5.8622924284740815e-05
0.01959915930435884,mammal endotherm,1.8084266207240796,0.1465160456605157,0.0028715913195451613
0.01959915930435884,bird endotherm,2.631755162926235,0.21322090440374586,0.0041789504724284825
0.02131901441719966,ectotherm,0.036425119834098324,0.002951109245818151,6.291474055832838e-05
0.02131901441719966,mammal endotherm,1.7678193274026623,0.14322610291456755,0.003053439352954988
0.02131901441719966,bird endotherm,2.5726604489763205,0.20843313822724818,0.004443589078888874
0.023189789350795586,ectotherm,0.03593819330612931,0.002911659179894736,6.752076304306915e-05
0.023189789350795586,mammal endotherm,1.7281238500498868,0.14001003414756027,0.0032468031988796197
0.023189789350795586,bird endotherm,2.5148926765542576,0.2037528788874977,0.004724986341019238
0.025224727541833063,ectotherm,0.03545777595217867,0.0028727364776070683,7.246399494712352e-05
0.025224727541833063,mammal endotherm,1.6893197143052943,0.1368661805571419,0.003452412114245234
0.025224727541833063,bird endotherm,2.458422049867822,0.19917771237355036,0.0050242035270284
0.02743823455808502,ectotherm,0.03498378075840763,0.00283433408922284,7.776912355607257e-05
0.02743823455808502,mammal endotherm,1.6513869055497026,0.13379292058851758,0.003671041537318988
0.02743823455808502,bird endotherm,2.40321944217404,0.19470527887984124,0.005342369111602441
0.0298459800771264,ectotherm,0.034516121874167686,0.002796445059249697,8.346264352514502e-05
0.0298459800771264,mammal endotherm,1.61430585858195,0.13078866909807466,0.0039035160122150134
0.0298459800771264,bird endotherm,2.3492563807560334,0.1903332715890305,0.005680683031860492
0.032465008813832213,ectotherm,0.03405471459645133,0.0027590625251754553,8.957298919773532e-05
0.032465008813832213,mammal endotherm,1.5780574475274436,0.12785187653578825,0.0041507122985993536
0.032465008813832213,bird endotherm,2.29650503223719,0.18605943548217976,0.006040421212825612
0.0353138611819271,ectotherm,0.03359947535455041,0.0027221797162251486,9.61306766110326e-05
0.0353138611819271,mammal endotherm,1.5426229759733057,0.1249810281459854,0.004413562678321852
0.0353138611819271,bird endotherm,2.244938188225113,0.18188156617564574,0.006422940379478242
0.03841270454376358,ectotherm,0.033150321694919715,0.0026857899521346993,0.00010316845589795914
0.03841270454376358,mammal endotherm,1.507984167325032,0.12217464318605585,0.004693058471445702
0.03841270454376358,bird endotherm,2.1945292512779195,0.1777975087840907,0.006829683173540486
0.041783475977461904,ectotherm,0.032707172266242965,0.002649886641940981,0.00011072147484653817
0.041783475977461904,mammal endotherm,1.4741231553796859,0.11943127416270602,0.004990253774935094
0.041783475977461904,bird endotherm,2.1452522211856553,0.173805156809023,0.007262183594288812
0.0454500375720767,ectotherm,0.03226994680469824,0.0026144632827880517,0.00011882745443353193
0.0454500375720767,mammal endotherm,1.4410224751107636,0.1167495060853628,0.005306269438101137
0.0454500375720767,bird endotherm,2.0970816815597635,0.16990245105229565,0.0077220727839147595
0.04943834535014343,ectotherm,0.03183856611942052,0.002579513458749348,0.00012752687720899323
0.04943834535014343,mammal endotherm,1.4086650536599847,0.11412795573634135,0.005642297289799127
0.04943834535014343,bird endotherm,2.0499927867236702,0.16608737855400107,0.00821108517925271
0.05377663301342724,ectotherm,0.031412952078158585,0.0025450308396656263,0.00013686318947255297
0.05377663301342724,mammal endotherm,1.3770342015313553,0.11156527095740146,0.005999604633319751
0.05377663301342724,bird endotherm,2.003961248897742,0.1623579715542152,0.00873106505307549
0.058495611812632055,ectotherm,0.03099302759312351,0.0025110091799984326,0.00014688301825114384
0.058495611812632055,mammal endotherm,1.346113603982964,0.10906012995232348,0.00637953902592632
0.058495611812632055,bird endotherm,1.9589633256719925,0.15871230647805495,0.00928397346962779
0.06362868795597115,ectotherm,0.0305787166070265,0.002477442317698906,0.00015763640416178163
0.06362868795597115,mammal endotherm,1.3158873126120705,0.1066112406051446,0.006783533361063707
0.06362868795597115,bird endotherm,1.9149758077600905,0.15514850294352583,0.009871895680629678
0.0692121990956603,ectotherm,0.030169944079303228,0.0024443241730916967,0.00016917705132235775
0.0692121990956603,mammal endotherm,1.286339737129149,0.10421733981370421,0.00721311127240618
0.0692121990956603,bird endotherm,1.8719760070283384,0.15166472279164778,0.010497048989643655
