GridcellIndex,IsMarine,GetRealm,GetLatitudeIndex,GetLongitudeIndex,GetCellArea,GetGridcellRealm,GetGridcellLandMask,AvailableWater,GetGridcellHanpp,TemperatureRange,Temp,GroundFrost,Precipitation,TerrestrialNPP,Get_Ecto_max,Get_Endo_C_max,Get_Endo_H_max,Get_Endo_O_max,TotalPrecip,Seasonality,BreedingSeason,AnnualTemperature,SDTemperature,ExpTDevWeight,AET,TotalAET,FractionMonthFrost,FractionYearFrost,FractionYearFire
0,0,2,0,0,8686.61,2,1,700,203.488,10.6131,-9.42623,28.0697,64.2623,0.00393701,5675,13406.3,541460,99949.4,1095.65,0.000347705,0,5.05396,10.5045,0.300444,12.6609,527.334,1,0.589073,0
