"time","1","2","3","4","5","6","7","8","9","10"
36,2.45182378807397,1.5291492156723,6.49762421179435,0.219274678441421,0.581994609759372,0.551393080882556,0.0901252560516473,5.07772529392685,2.62767800851275,2.6012746790774
38,2.54651974511081,1.45067803498161,6.50112456904743,0.362318520356783,0.875203675012684,0.833409982977553,0.0979209693177726,5.20932003726903,2.82392845158392,2.51021332275663
40,1.81452466019114,1.33216249875938,6.50498745085674,0.566999454494691,1.22302797427018,1.17173521992813,0.106325522458607,5.37085096482525,2.95463628648201,2.42468074909233
42,0.684974027347077,1.19869188668236,6.50732390503311,0.736355393159487,1.40687696385336,1.35629391026598,0.113172812791888,5.55581952961077,3.00776853732903,2.34434386294413
44,0.179573109146927,1.07203840709073,6.50502858456899,0.710709369976606,1.26313195896316,1.22170467136696,0.116438256582756,5.7360793836248,2.9844655951404,2.26837305431027
46,0.069479813107826,0.96828186338626,6.49908528917231,0.597270358103901,1.02760646276757,0.995149710272624,0.115557370784675,5.88869920670084,2.90033541970445,2.19568791851256
48,0.0409104432518342,0.892400661230331,6.49231929128846,0.48568356165334,0.818373856724539,0.79310023084575,0.110961871029564,6.00993887639358,2.77891947800456,2.12526247937083
50,0.0322119706726099,0.843606727179725,6.4860975114288,0.392053317960421,0.649022229785542,0.629336193649113,0.103731124069351,6.10237504557419,2.64262510717604,2.05631398846939
52,0.031122997994414,0.819241603020501,6.48083180745987,0.31677720992161,0.515277938054976,0.499905720835007,0.0951167775797329,6.1700390192367,2.50906861251752,1.98837968783059
54,0.0350208644314893,0.816364263304689,6.47657668218302,0.257395691664377,0.410845693640284,0.398790514211804,0.0862059205432743,6.2173152361692,2.39061308340036,1.92128905804599
56,0.044370445679799,0.832195448446273,6.47326935309116,0.211253459673593,0.330175800036959,0.320657482898703,0.0777815698809791,6.2485424717806,2.29515385549563,1.85508382638632
58,0.0618122134274783,0.863981060889914,6.47081298467019,0.17622321924933,0.26899308912078,0.26139296257544,0.070323789290321,6.26781779940661,2.22715542743532,1.78993057953396
60,0.0929518149613183,0.908600460368496,6.46910583192025,0.15098652200265,0.224420184902882,0.218232225158236,0.0640819948634032,6.27890435095903,2.18849800165352,1.72605089374339
62,0.148464926803402,0.962152442494619,6.46805240673923,0.135281340113393,0.195134294724404,0.189919231604651,0.0591706330686018,6.28520709012533,2.17900501387244,1.66367717874126
64,0.247729097602779,1.01974633172242,6.46756971723658,0.130313779845005,0.181724150703325,0.177062520692539,0.055667592038773,6.28980070003866,2.19668707944803,1.60303349195181
66,0.423001471615912,1.07571583631137,6.46759188386111,0.13947029704842,0.187315624127471,0.182757541283978,0.0537090022846178,6.2955131615165,2.23783322375168,1.54433770276042
68,0.716337277453973,1.12431744807677,6.4680813621443,0.169364410859807,0.218377701766407,0.213392509897942,0.0535577472461425,6.3050924971159,2.29712566017156,1.48782010634174
70,1.1437846863225,1.16064788946965,6.46904398678261,0.231010257460757,0.285324390801744,0.279264417445434,0.0555694753879025,6.3214949036147,2.36792588728314,1.43374650006779
72,1.60170124113269,1.18130248092,6.47054224712098,0.340136523633121,0.401733552494493,0.393855560926933,0.0599951336943501,6.34828079261044,2.44276054820939,1.38242093207684
74,1.80407604594559,1.18463211903911,6.47266878498665,0.512330102305009,0.57790076793443,0.567572243736693,0.0667834759232264,6.38986072919471,2.51392194714868,1.33415096258881
76,1.45046080504159,1.17067913797887,6.47535550694491,0.737172485786294,0.794536850046317,0.781904922360729,0.075566500851726,6.45046917964175,2.57405215599514,1.28919484293987
78,0.68478189000719,1.14081447810687,6.4777554670477,0.907124526751964,0.939570928119776,0.92657948984592,0.085518875245168,6.52870592052373,2.61638177108715,1.24770032893377
80,0.221586067901658,1.09921578067894,6.47803954810456,0.881523807673242,0.886843189014667,0.875767843894411,0.0949857417565534,6.60954721800973,2.63512325732574,1.20958608973858
82,0.0914837990636023,1.05353366259041,6.4760424913011,0.752744653002397,0.741230053576729,0.732410686252393,0.102184502746981,6.67697251934612,2.62831491162125,1.17443992725988
84,0.0548425132806211,1.01048265445432,6.4731973694047,0.61866800358846,0.599105218786433,0.592174956184802,0.106239005989547,6.7270683509921,2.59906489473622,1.14162152663506
86,0.0435643623993121,0.974601685027634,6.47040494260472,0.502910233729326,0.480478570321076,0.475039348669706,0.107122164122794,6.76115290341727,2.55347885149135,1.1104483241817
88,0.0424057653904972,0.948547220719204,6.46797434432578,0.40828059097962,0.385602183771082,0.381321000925874,0.105341188734355,6.78151294108759,2.498771889721,1.0803255163569
90,0.0480579528199,0.933466914299759,6.46597248866877,0.333032694465055,0.31122309664318,0.307833623864068,0.101666678598069,6.79051538027816,2.44199084375085,1.05081273053347
92,0.0612661586719721,0.92938830130224,6.46439228195277,0.274658764460543,0.254018657976195,0.25130852745311,0.0969198001916577,6.79045921807853,2.389220267863,1.02164060455576
94,0.085690682978706,0.935527560349776,6.46320924034462,0.231056837257089,0.211437815749132,0.20923441099938,0.0918437227609495,6.78355595820511,2.34518908991486,0.992694354681765
96,0.128866267125844,0.950490318875744,6.46239769447168,0.201085738111777,0.182011444602462,0.180168031278285,0.0870637637526051,6.77193024037138,2.3131562114119,0.963983012124032
98,0.20452918590764,0.972400608502675,6.46193560825861,0.18505169942352,0.165646212659391,0.164027906528904,0.0831210007255951,6.75763459196205,2.29495571300449,0.935610062193971
100,0.335699345907273,0.999019273953591,6.46180936208417,0.185353049505909,0.164076429329549,0.162545196657517,0.0805567290740878,6.74269607820324,2.29112068776899,0.907756154850129
102,0.554691298351697,1.02788503504833,6.46202105458716,0.207359797403626,0.181497011473368,0.17989584016114,0.0800096320419279,6.72922355470159,2.30104512770157,0.880678706598358
104,0.88605265631041,1.05641087689343,6.46260104459555,0.260358280659737,0.225185703073224,0.223324683730795,0.0822366502980737,6.71960718059425,2.32315298032447,0.854723420839564
106,1.28863017697527,1.08178946074307,6.46361993315564,0.357734818718529,0.305453999802806,0.303107471706811,0.0879398665228183,6.71681201547442,2.35500541863706,0.830326456710847
108,1.5787425591078,1.10078606707907,6.4651821567822,0.513289442829114,0.432717408037592,0.429659140565261,0.0974689691000169,6.72463767742134,2.39326460880161,0.807980385433548
110,1.47559821722605,1.10978141439758,6.46733746831998,0.723469679538484,0.604229545463343,0.600372852002948,0.110673842826992,6.74736933808111,2.43353818166202,0.788167157993519
112,0.900278660583968,1.10510601829954,6.46974088170299,0.91642115027652,0.764223545646015,0.759929313347144,0.126725078967867,6.7869773845097,2.47014576693784,0.771275666322834
114,0.34264768585478,1.0848892336717,6.47114311414578,0.944498386875829,0.790396517108889,0.786457107471325,0.143381710942824,6.83617819170733,2.49605676636781,0.757452481452409
116,0.1328863893634,1.05288754717291,6.47058879341506,0.824297079626837,0.690993226812084,0.687772626399329,0.157343726431688,6.88028531416116,2.50502563612946,0.74639761835976
118,0.0723929918767775,1.01583463545274,6.46884537610286,0.676135331661052,0.568383432750917,0.565828400490264,0.166401210567503,6.91202457774842,2.4948658444111,0.737398606220291
120,0.0534142749984104,0.979799883837298,6.46683782665321,0.544133050652629,0.459941500064734,0.457925828729214,0.169970816316401,6.93100595205718,2.46741009426357,0.72958213075793
122,0.0493159082458501,0.949423722038046,6.46497615491812,0.436093164102381,0.371364238970137,0.369771694761379,0.168608900204727,6.938631953136,2.42713823331744,0.722124321798182
124,0.0538070123456185,0.927710414820286,6.46338621887119,0.350931752574513,0.301251538661521,0.299986361517528,0.163511616758207,6.93660038511681,2.3798630687282,0.714372498321123
126,0.0667220127798917,0.916162424532252,6.46209652185542,0.285684448652502,0.247086564759679,0.246071337057713,0.156094735808047,6.92665463818373,2.33159735704715,0.705896436006384
128,0.0914108805800505,0.915088626966042,6.4611103924731,0.237553521165231,0.206744488922444,0.20591572046948,0.147710514962938,6.91056627876021,2.28773910485343,0.696488721464535
130,0.135278347361147,0.923909421439709,6.46042701872871,0.204727196111716,0.179009976597744,0.178313292392888,0.13952670117209,6.89014310906399,2.25260688054258,0.686136282631689
132,0.211878564856463,0.941386884316029,6.46004734027066,0.186920422480435,0.163946292829808,0.163331366595152,0.13254660543199,6.86724116852681,2.22925495521975,0.674984669629501
134,0.343648942312015,0.965789005067809,6.45997813628623,0.185974579955719,0.16337119287308,0.162786251453708,0.127725568532622,6.84380218642451,2.21946847293041,0.6633121266917
136,0.561265502233548,0.994999733195537,6.46023971279417,0.206627731782948,0.181484825554525,0.180870847882132,0.126110453832367,6.8219491017938,2.22385247490185,0.651522544792889
138,0.886092635874118,1.02648967436981,6.46087747477613,0.257296930635972,0.225463670245963,0.224749380530571,0.128857415271844,6.80417036902972,2.24192973884661,0.640151497731892
140,1.27440273674842,1.05700218300028,6.46197261387765,0.350050701826432,0.305352921437225,0.304454145673305,0.1369570101469,6.79358678135436,2.27212222479061,0.629856456487865
142,1.54717094552838,1.08213908269161,6.46363211333319,0.496733784080498,0.431027795744828,0.429861488195199,0.150772673361702,6.79415782712062,2.31150543856414,0.621355651328334
144,1.43788948546417,1.09640640800471,6.46589586499636,0.691711834463329,0.598913166675404,0.597450819544791,0.169750252741768,6.81024224426607,2.35540288270606,0.615318985815911
146,0.879339080553234,1.09391199232169,6.46840104176319,0.86501431074443,0.753539313006806,0.75191971529608,0.192009060762097,6.84372077693592,2.39697439749917,0.612229068836588
148,0.341314342034623,1.07151946319754,6.46991253712518,0.880862556561502,0.777939342654856,0.776455230298077,0.213473912306029,6.88727097708269,2.42731366507425,0.612162030093462
150,0.13528166661069,1.03425834609047,6.46950102999786,0.758977917911271,0.68121147814274,0.679996703005871,0.229305998095859,6.92641300159016,2.4384738997606,0.614585727173431
152,0.074827791526659,0.991151554094546,6.46788623029998,0.613631345987483,0.561391664285314,0.560426852202911,0.236959451335986,6.95373410754591,2.42760801430726,0.618509767329372
154,0.055923321498768,0.950003798146073,6.46595834909575,0.486799888746827,0.455095756283627,0.454333809786456,0.236402587491684,6.96849480290935,2.39695270405648,0.622823181260301
156,0.0522871300998733,0.916418059435195,6.46412999258831,0.385184762258037,0.368189615010102,0.367586869308624,0.229162869414188,6.97182867672142,2.35204948076047,0.626537327184397
158,0.0577836197156307,0.893726097815689,6.46254525222103,0.306826761611935,0.299470772325695,0.298991094542313,0.217444235209325,6.96530701087664,2.29996409869255,0.628915956795887
160,0.0725685548928478,0.88337654515235,6.46125309019243,0.248147245261485,0.246601265931193,0.246215290137523,0.203480613279451,6.9506800014733,2.24781858881393,0.629521478065186
162,0.100620404032137,0.88545904764188,6.46027381813017,0.205996443245332,0.207651175534995,0.207334613007431,0.189183352949193,6.92982743037847,2.20182836659352,0.628202449376477
164,0.150480350224616,0.899122128224522,6.45961891481365,0.178419621054342,0.181663687743761,0.181395438601997,0.176055684835762,6.90473334528328,2.1668278133426,0.62504897589356
166,0.237577273547884,0.922826036319147,6.4592978569115,0.165134072626411,0.169084468829033,0.168844596970502,0.165295027933984,6.87747537613696,2.14613746908623,0.620342191525316
168,0.386815974525016,0.954476792904107,6.45932434101957,0.168075101456264,0.172305500194036,0.172073034150335,0.157993220270324,6.85025567264156,2.14161523985521,0.61451833984747
170,0.62988608436011,0.991470956659973,6.45972641179635,0.192114273088742,0.196336285198999,0.196086969518663,0.155317160314917,6.82550669012501,2.15377301658581,0.60815633961726
172,0.980755554832403,1.03054921207459,6.46055928755403,0.245755785821719,0.249339816953362,0.249044399421126,0.158471621039685,6.80609589795655,2.18184899458821,0.601976266872218
174,1.3704811707554,1.06734660768686,6.46191389446923,0.340850916523233,0.342140719003536,0.3417655582032,0.168281109557499,6.79559782101203,2.22369127326729,0.596808568634934
176,1.58778296894688,1.09602568680979,6.46389406329653,0.487777537787046,0.483694333240601,0.483209311436487,0.184635552221494,6.79841731616742,2.27537397565343,0.593497611281843
178,1.37258722362815,1.10964861086617,6.46648109829011,0.675163608229563,0.663078905130251,0.66248344143851,0.206157996633315,6.81896410540297,2.33070401988541,0.592755427827104
180,0.754042391214517,1.10153844030492,6.46910806424248,0.820332743676638,0.804585929337398,0.803953402621878,0.229605710031427,6.8576923306243,2.38084799250591,0.594977958162685
182,0.277657943620468,1.07039607706231,6.47033584240986,0.801648282881654,0.793993909144419,0.793435243170364,0.249543222456764,6.9041807022017,2.41509764042073,0.599993745446049
184,0.116150958560222,1.02490375562674,6.46955868846809,0.674904343088686,0.680690472579094,0.680238868047538,0.261350596271452,6.94359363853235,2.42542654878295,0.606981695139281
186,0.0686514422833451,0.975971554364851,6.46772981445899,0.539728360512027,0.557158211170878,0.556800808474826,0.263581294230664,6.97002111826411,2.41039527525889,0.614772052371109
188,0.0540685508144438,0.931938325871116,6.46568563757127,0.425657766831599,0.45066648512701,0.450384552335376,0.257256054560221,6.98327680117587,2.37406786487431,0.622190543455709
190,0.0526372716077172,0.898164549687457,6.46378540025517,0.335895698035951,0.364502183939517,0.364279174719837,0.244684239281853,6.98465816059539,2.32366634076116,0.62827158917432
192,0.0600547107397389,0.877400154089651,6.46215708118826,0.267611121303065,0.296816366564318,0.296638739587088,0.228515012496668,6.97587859632342,2.26746649131509,0.63236147420608
194,0.0773742899692356,0.87048437195762,6.46084845447477,0.217170565896157,0.245148820584413,0.2450055782592,0.211136470250284,6.95886308092102,2.21325965786535,0.634139233893326
196,0.109504023913437,0.876995476085798,6.45988103870753,0.181668276499161,0.207649191262195,0.207531181472956,0.1944264163262,6.93568379656529,2.16748785770742,0.633582056691311
198,0.166391457523887,0.895667787030676,6.45926639021538,0.159510447218196,0.183584464547843,0.183483627747522,0.179771355915631,6.9085171133168,2.13491574325843,0.630904934739339
200,0.265643985840007,0.924592754159959,6.4590136367755,0.150835484333499,0.173793585748195,0.17370215039064,0.168246214967193,6.87962836234146,2.11861875782043,0.626502355583389
202,0.434792475203135,0.961296738379383,6.4591371769156,0.158061134757415,0.181281320629162,0.181190939942546,0.160854061846213,6.851413302148,2.12010654425635,0.620911535183778
204,0.70564424728515,1.00272960382606,6.45966872147159,0.18661598471862,0.211908952486974,0.211809861388285,0.158692196792941,6.82652763922349,2.13946318691145,0.614801813104758
206,1.08101477967213,1.04504519764256,6.46067068242224,0.245587018003818,0.274814014379341,0.27469450197262,0.162831683100461,6.80811973403609,2.1753941934048,0.608969490842578
208,1.46104311387163,1.08313309726285,6.46224089008851,0.347084146089189,0.381352683573831,0.381199755106042,0.173811996122987,6.80010523165766,2.22504380893638,0.604291709920839
210,1.60342751887928,1.11044825509801,6.46447276653252,0.499901530989152,0.538480916290516,0.538284495896676,0.191110660995073,6.80717437001804,2.28356332598402,0.601611216844476
212,1.27122037009589,1.11969219853312,6.46726499490238,0.68439856983269,0.724599599408853,0.724364680642433,0.212823131915232,6.83345291365243,2.34364815117176,0.601578249875509
214,0.619793504454424,1.10477011904681,6.4698074581587,0.80122485399079,0.841475425096881,0.841237183896396,0.23500149123881,6.87730028780374,2.39530665383735,0.604449321574252
216,0.222185907854702,1.0671982520378,6.470571670679,0.752072456290083,0.794514250610122,0.794310521516215,0.252124165249479,6.92533460505892,2.42744083972599,0.609853440706467
218,0.0996203166350455,1.01782438331074,6.46940339290901,0.623175002204076,0.669271922787522,0.669108778400107,0.260557416159368,6.9636723617156,2.43326450630063,0.616835489543501
220,0.0630476131394699,0.967575065783282,6.46739838928291,0.49633081771548,0.544805130690871,0.544676350131863,0.2597300067205,6.98819912666068,2.4130289037443,0.624208803141266
222,0.0522647642905601,0.924237262311995,6.46529622570815,0.39150533482236,0.439922454573614,0.43982093448805,0.251124370370708,6.9993292786203,2.37211998433764,0.63085900205713
224,0.052852509627152,0.89248414380448,6.4633909426021,0.309691405068698,0.355805991965088,0.355725667367154,0.237180761515674,6.99857342678592,2.3185633547297,0.63591991929028
226,0.0620648809394237,0.874460802622553,6.4617850774414,0.247768944060425,0.290121713332923,0.290057659991473,0.220462228815687,6.98778088829212,2.26094353039815,0.63884894418838
228,0.081760674381524,0.87056199808617,6.46051688544875,0.202326456267162,0.240360431628969,0.240308648653241,0.203169272864063,6.96898756169328,2.2070003502312,0.639427506161577
230,0.117702250204841,0.880057535920969,6.45960313798482,0.170818073012679,0.204786168224647,0.204743304249819,0.186979983044551,6.94435570934438,2.16291889777589,0.637714629496524
232,0.18111302503567,0.901453503136381,6.45905234432124,0.152051691628336,0.182893088451063,0.182856152966556,0.173121814339202,6.91613350753101,2.13311785277836,0.633983389467806
234,0.291486390224,0.932648811110375,6.45887205552928,0.146611035187324,0.175877379394201,0.175843435034574,0.162572669712316,6.88664921774782,2.12030368083496,0.628666138673897
236,0.478272558475796,0.970988846128154,6.45907754397642,0.157441122035543,0.18726230038177,0.187228136818863,0.156295532253815,6.85836955944768,2.1256220850312,0.622324589491428
238,0.771876866706172,1.01322988507288,6.4597043300026,0.190608237416901,0.223581800272944,0.223543629955011,0.155364493455136,6.83405252432243,2.14879946218165,0.615644669812397
240,1.16215832591746,1.05527712336212,6.46082148757508,0.255873867044729,0.294650883325796,0.294604195915906,0.160768535201621,6.81700153318111,2.18816460593763,0.609429504956094
242,1.52078252353004,1.09173369900254,6.46253174487854,0.36556686961537,0.411884591027883,0.411824565423003,0.17286611951186,6.81133040877426,2.24042438501078,0.604543064158294
244,1.58593323858007,1.11589176410681,6.46491376788988,0.526257965661463,0.579484694898463,0.579408201780816,0.190907367785967,6.82183478952042,2.30022232127179,0.601786688514306
246,1.15856507206174,1.12056920553935,6.46777791426899,0.708055557141232,0.764479178324291,0.764389994240404,0.212703101674445,6.85211820253178,2.35971398333403,0.601738491943573
248,0.512952116309149,1.10059654460228,6.47010558362834,0.796846736724567,0.85254671678823,0.852459727934832,0.233957649896164,6.89840732875958,2.40847310512447,0.60454338975147
250,0.185158030163774,1.05973647555962,6.47043438548453,0.724351135789371,0.779489886610795,0.779417048920962,0.249388668884247,6.9455605125808,2.4358060210433,0.609708978457216
252,0.0887302061156275,1.00948466169966,6.46900125350073,0.59391481183929,0.649467889032909,0.6494098670039,0.256070908120522,6.98138492785676,2.43633882031932,0.616230326353396
254,0.059453629107419,0.960141047557582,6.46692050868789,0.471991038999194,0.527031990384181,0.526986243368205,0.25389799409626,7.00315624364979,2.41155134864407,0.622944882960552
256,0.0513931060842672,0.918806632016653,6.46483034359216,0.372589237763627,0.425311977169751,0.425275911093857,0.244537761510476,7.01168338361138,2.36752591798176,0.628801879894468
258,0.0536070806476385,0.88957538947023,6.46297124084406,0.295417607641311,0.344221869793101,0.344193310243077,0.230419508505155,7.00860514712557,2.31251595783172,0.633012451847603
260,0.0644487485886265,0.874182751436274,6.46142547273836,0.23722655444959,0.281207153015323,0.281184340644895,0.213988702544603,6.99583778507634,2.25499740176797,0.635107066056462
262,0.0864492297160849,0.872764476300282,6.46022358135982,0.194781441634218,0.233817419821625,0.233798921550127,0.197298341691914,6.97545904148291,2.20241735233771,0.634925211635333
264,0.126174451473518,0.884426469043414,6.45937875476523,0.165804870772145,0.200482183025091,0.200466788837216,0.181900115113521,6.94965543261257,2.16060281864092,0.632565213554326
266,0.196073492703563,0.90755723329744,6.4588977798128,0.149423020227071,0.18094347263282,0.180930087495824,0.168941891369795,6.92068873035075,2.13361761184383,0.628322815582782
268,0.31737630077517,0.939959361988598,6.45878814865799,0.146608644958729,0.176748775863574,0.176736304358163,0.159375853846837,6.89090134102478,2.12384523677948,0.622642217121375
270,0.520947421462607,0.9788943497041,6.45906733266585,0.160806751585419,0.191899728852948,0.191886954310044,0.154181977457965,6.86279092761555,2.13214628278456,0.616092861842021
272,0.834465449333239,1.02102483875288,6.45977569254362,0.198708773482345,0.233512821540169,0.23349829868493,0.154451543073317,6.83918343602755,2.15798999512055,0.609368012445464
274,1.23311460146703,1.06210600278371,6.46098904819123,0.270703797377822,0.311911668133469,0.311893690358176,0.161120152606794,6.82350209793963,2.19944472275319,0.603273718526105
276,1.56192418670908,1.09655267179591,6.46281336190775,0.389097131134144,0.438245250233131,0.438222067634227,0.174397627649225,6.82000972715056,2.2529108193174,0.598661664999634
278,1.54844694085643,1.11756304356205,6.46530724313324,0.557354781317568,0.613292794038098,0.613263519228823,0.193337132512073,6.83351676161529,2.31266749930878,0.596298321459126
280,1.04369433752852,1.11807930956541,6.46818303214869,0.733570334781659,0.792018801356482,0.791985537910774,0.215460736515133,6.86693310985577,2.37046993509784,0.596700063434343
282,0.427903335670058,1.09392596950941,6.47024316770036,0.793241807976489,0.850419846462672,0.850388477914712,0.236134375732534,6.91436576653255,2.4156228722555,0.599913068198102
284,0.158628598327405,1.05075300124994,6.47019121197071,0.702313801816561,0.758757459534447,0.758731576156416,0.250301001918954,6.95979266139035,2.43802816748064,0.605343301619854
286,0.0809120993501775,1.00023328675651,6.46857357637417,0.571013729585634,0.627468416079188,0.627447865272978,0.25556965976263,6.99287162677153,2.43360327297293,0.611944831692847
288,0.0569992443502777,0.952069441198641,6.46646261985477,0.452800034148056,0.508195317557244,0.508179122704936,0.252198462720172,7.01190277464458,2.40480605579499,0.618569116554313
290,0.0511143996248107,0.912779638722122,6.46440580358971,0.35750812528767,0.410098424395575,0.41008565106099,0.242030056923075,7.01794737620827,2.35822650192265,0.624209522970945
292,0.0547994673720293,0.885984038513851,6.46260221229167,0.283927447737054,0.33227152611408,0.332261399997948,0.227522711847663,7.01271887146524,2.30223495589839,0.628132852815827
294,0.0672820125583877,0.873091385187439,6.46111975276853,0.228703154804188,0.27207178025122,0.272063675603774,0.211064067980553,6.99817102338018,2.24515753424101,0.629923670691855
296,0.0917296868464183,0.874032423266639,6.45998405377256,0.188731144361921,0.227159156895728,0.227152561997075,0.194618639748475,6.97640482074387,2.19415524714509,0.629466151468032
298,0.135547013529956,0.88778052130491,6.45920632634015,0.161953047944539,0.196156683611064,0.196151162347941,0.179659745426038,6.94962029778356,2.15472872750357,0.626891291845764
300,0.21247877846315,0.91262439909337,6.45879282848665,0.147779301799578,0.179075866778757,0.179071018385115,0.167290460529882,6.92008878351985,2.13062732317345,0.622517315439824
